x, y, theta, stamp, 
1.1986690759658813, 1.1030935049057007, -2.659051665852788, 1709253094504767640, 
1.1955597400665283, 1.1014477014541626, -2.659677523309966, 1709253094601790874, 
1.192484736442566, 1.0999737977981567, -2.659871563346647, 1709253094692685628, 
1.1891522407531738, 1.098100185394287, -2.6595969508105566, 1709253094791678192, 
1.185782551765442, 1.0962700843811035, -2.6588313533071593, 1709253094902775879, 
1.1825896501541138, 1.094719409942627, -2.659709703516991, 1709253095002731617, 
1.1797963380813599, 1.0931910276412964, -2.6599450193492946, 1709253095092757081, 
1.1768732070922852, 1.0916144847869873, -2.660083545661281, 1709253095192921561, 
1.1736255884170532, 1.090034008026123, -2.6601116011891484, 1709253095302775440, 
1.1705518960952759, 1.0884382724761963, -2.6595188764322515, 1709253095402781606, 
1.1678794622421265, 1.0869696140289307, -2.659005842897104, 1709253095492712433, 
1.1650949716567993, 1.0855278968811035, -2.660284488115993, 1709253095592339684, 
1.1618143320083618, 1.083971619606018, -2.6604551928192226, 1709253095702780003, 
1.159177541732788, 1.0825121402740479, -2.659777409399714, 1709253095802833018, 
1.1569163799285889, 1.0812091827392578, -2.659777409399714, 1709253095893707834, 
1.1543797254562378, 1.0799148082733154, -2.659777409399714, 1709253095992799093, 
1.151784896850586, 1.0787618160247803, -2.659148717097378, 1709253096082716555, 
1.1486753225326538, 1.076963186264038, -2.659148717097378, 1709253096202746911, 
1.1465245485305786, 1.0757670402526855, -2.6596055650311636, 1709253096292702916, 
1.1436965465545654, 1.0744272470474243, -2.6596055650311636, 1709253096392756964, 
1.140818476676941, 1.0728806257247925, -2.659795055686185, 1709253096502788951, 
1.1382405757904053, 1.071349859237671, -2.659795055686185, 1709253096602734100, 
1.135926604270935, 1.0701649188995361, -2.659795055686185, 1709253096692812579, 
1.1330848932266235, 1.0688297748565674, -2.659795055686185, 1709253096792364869, 
1.130210041999817, 1.0672848224639893, -2.659795055686185, 1709253096902708286, 
1.1274936199188232, 1.0657806396484375, -2.659795055686185, 1709253097002994073, 
1.12514328956604, 1.0646213293075562, -2.659795055686185, 1709253097092774247, 
1.1224396228790283, 1.0632778406143188, -2.66082309757629, 1709253097192996300, 
1.1195272207260132, 1.0616151094436646, -2.66082309757629, 1709253097302704910, 
1.116840124130249, 1.0601191520690918, -2.66082309757629, 1709253097402801447, 
1.1143594980239868, 1.0589714050292969, -2.66082309757629, 1709253097492709868, 
1.1118615865707397, 1.0576095581054688, -2.6620142116171355, 1709253097588746683, 
1.1090484857559204, 1.056023120880127, -2.661952013052315, 1709253097698710969, 
1.1064438819885254, 1.0545889139175415, -2.662332328859562, 1709253097798810971, 
1.1037745475769043, 1.053279995918274, -2.662507113068215, 1709253097896873215, 
1.1014230251312256, 1.0520498752593994, -2.662796274440437, 1709253097988683373, 
1.0986429452896118, 1.0504279136657715, -2.662530263961196, 1709253098097715494, 
1.095894694328308, 1.0490295886993408, -2.662324396801236, 1709253098198779394, 
1.0930248498916626, 1.0476950407028198, -2.6622640594699605, 1709253098297818187, 
1.0908255577087402, 1.0464959144592285, -2.662202316780668, 1709253098387487561, 
1.0878255367279053, 1.0447840690612793, -2.6626589950246333, 1709253098497471881, 
