error, error_dot, error_int, time stamp, 
0.6107307973937255, 5.03245380008533e-07, 0.041529691989461666, 1253845000000, 
0.6107308226890691, 4.324766993326144e-07, 0.0553729239704139, 1253879000000, 
0.6110410249534972, 0.0010139808838526805, 0.10383478080403975, 1253947000000, 
0.611789953221459, 0.003356207835338375, 0.16618085228475915, 1254015000000, 
0.5808850914348764, -0.046826923174341784, 0.2887714646447103, 1254151000000, 
0.5324552515975842, -0.14357611759637498, 0.37914149204557035, 1254253000000, 
0.498323526807555, -0.22519240101735213, 0.29905368464688314, 1254321000000, 
0.44702411551178356, -0.26789945739381277, 0.3243850511925509, 1254423000000, 
0.3957895770948152, -0.25136170099429933, 0.4161757526735085, 1254525000000, 
0.34851896781556047, -0.24467268972743703, 0.43987504248496656, 1254627000000, 
0.3099948241119481, -0.21742706251980695, 0.46095469052457905, 1254729000000, 
0.2837411657678408, -0.16879402900544446, 0.4802490897967922, 1254831000000, 
0.25895137849923344, -0.12630245744578758, 0.4978577835347401, 1254933000000, 
0.23646263565935977, -0.11775868852465426, 0.5139372427595765, 1255035000000, 
0.21543757525779217, -0.10784729751848848, 0.5285869978771064, 1255137000000, 
0.19397253788650337, -0.10378293819350326, 0.5417771304533886, 1255239000000, 
0.1715406132011541, -0.10680065266001122, 0.553441892151067, 1255341000000, 
0.14935529003740777, -0.10955747146151124, 0.5635980518736107, 1255443000000, 
0.1277948179696562, -0.10773058561314419, 0.5307584098330923, 1255545000000, 
0.10727654790620367, -0.10398564411594065, 0.4965235230075576, 1255647000000, 
0.08827900039183811, -0.09809491444652059, 0.4609968008114292, 1255749000000, 
0.07096979294258787, -0.090366507316963, 0.42429305078866847, 1255851000000, 
0.060238796365239544, -0.077607207175357, 0.3223654160372225, 1255919000000, 
0.04649796781567339, -0.07954572547634702, 0.2903322035308948, 1256021000000, 
0.03479968924185162, -0.0640195027335851, 0.31126483688794804, 1256123000000, 
0.02487885610074425, -0.05444018021037731, 0.27674964199416285, 1256225000000, 
0.016665995492043173, -0.04584073021391472, 0.24399692986470806, 1256327000000, 
0.011557020386455452, -0.03518741229246713, 0.21438516739618574, 1256429000000, 
0.006428103929270179, -0.02507657952346522, 0.18790858722092868, 1256531000000, 
0.0018347844697514937, -0.024266588846224235, 0.1643340627534137, 1256633000000, 
-0.0020015487244204877, -0.021279366198054497, 0.14311830940054063, 1256735000000, 
-0.00533434430676083, -0.01798278099785017, 0.12346117471546772, 1256837000000, 
-0.008295243382665074, -0.01572955921664204, 0.10528840442749862, 1256939000000, 
-0.010611003224044957, -0.013460062080373156, 0.0884873969834271, 1257041000000, 
-0.012322402906621122, -0.010364247328980279, 0.072999718468247, 1257143000000, 
-0.013524011313815532, -0.00755622185023977, 0.058889953122625315, 1257245000000, 
-0.014247624305152584, -0.005109199028963844, 0.046256352972196456, 1257347000000, 
-0.014558564146704978, -0.0028728199742263046, 0.035110210887676796, 1257449000000, 
-0.014620900123574643, -0.0011383706786738319, 0.021188285047780916, 1257517000000, 
-0.014452091287253666, 2.542920420943975e-05, 0.014290328826818334, 1257619000000, 
-0.014086483017226481, 0.0011490619978253905, 0.010187541720365609, 1257721000000, 
-0.013568771451061945, 0.0020407321997040935, 0.004438919341597422, 1257823000000, 
-0.012835946744440996, 0.002889293854493499, -0.000530163189860854, 1257925000000, 
-0.012027770831204876, 0.0037154008602582, -0.004509913417848576, 1258027000000, 
-0.011203001329209705, 0.003988760340633024, -0.007638096376680745, 1258129000000, 
-0.010360172503353304, 0.004072496453997945, -0.010034350321759379, 1258231000000, 
-0.009518039298232583, 0.004130377217048241, -0.01181486468749813, 1258333000000, 
-0.008699267682951373, 0.0040899314142527005, -0.013192292276217793, 1258435000000, 
-0.007900990573814326, 0.003980098594280178, -0.01416667070242754, 1258537000000, 
-0.007124167738451259, 0.003878067081106471, -0.014775879452585327, 1258639000000, 
-0.006376504838425667, 0.0037603081221433427, -0.015073376468337679, 1258741000000, 
-0.005661270055025813, 0.0036120270971422186, -0.015095607419219698, 1258843000000, 
-0.004981213819710284, 0.003448571572083721, -0.014870253408938772, 1258945000000, 
-0.004543460420894707, 0.0030807459954407695, -0.012048050415270463, 1259013000000, 
-0.003931618943461501, 0.0033455391656316627, -0.011572572657358086, 1259115000000, 
-0.0033657060122131988, 0.0029241762845011675, -0.013196322428320743, 1259217000000, 
-0.002846689221323473, 0.0026974553159907367, -0.012421058842620363, 1259319000000, 
-0.0023795185647204065, 0.0024594840496446374, -0.011592883743045413, 1259421000000, 
-0.0020223614629162334, 0.0021102915277946177, -0.010736183114120642, 1259523000000, 
-0.0016683352952213681, 0.001745654201475836, -0.009866887706662445, 1259625000000, 
-0.0013417333895486827, 0.001690611505003948, -0.009000244731980354, 1259727000000, 
-0.0010519997003721748, 0.001540747549872351, -0.008149104252933451, 1259829000000, 
-0.0007915237871878311, 0.0013724563587211756, -0.0073300834918402355, 1259931000000, 
-0.000556083851670941, 0.0012359342514470222, -0.006550008777231928, 1260033000000, 
-0.00035522860868919537, 0.0010976063954502057, -0.005812360232236533, 1260135000000, 
-0.00018707914054783004, 0.0009311437158576089, -0.005120589883565761, 1260237000000, 
-4.784743286823101e-05, 0.0007770108561475977, -0.004476616836720985, 1260339000000, 
6.459037081318897e-05, 0.0006387274820925131, -0.003880674489064995, 1260441000000, 
0.0001533713277606097, 0.000512510725997158, -0.0033329778797578993, 1260543000000, 
0.0002039124746122667, 0.0003892341341778266, -0.00236222368772465, 1260611000000, 
