x, y, theta, stamp, 
-1.999941992035256, -0.5000009938961328, 8.481844430717865e-07, 10846000000, 
-1.9999419884005891, -0.5000009939885953, 8.491216207734137e-07, 10880000000, 
-1.999941979055519, -0.5000009939828758, 8.50016361349709e-07, 10914000000, 
-1.9999419648373633, -0.5000009939766852, 8.509819618696782e-07, 10948000000, 
-1.99878700297126, -0.5000010284035509, -5.213329170266126e-05, 10982000000, 
-1.9888123024803361, -0.49999987403911167, 0.0024269580891322523, 11084000000, 
-1.9739412854689815, -0.4996362210251576, 0.05086964840859605, 11186000000, 
-1.9587775205076894, -0.49851955518040836, 0.09869606284630644, 11288000000, 
-1.9436846266674022, -0.49666070772724336, 0.14713591892522423, 11390000000, 
-1.928697970023387, -0.4940674822118946, 0.195981225210458, 11492000000, 
-1.9138431539707363, -0.49075777554033845, 0.2413777975958327, 11594000000, 
-1.8991310450543082, -0.4868132768006225, 0.28186566839529203, 11696000000, 
-1.88457014181844, -0.48231574202222205, 0.3170473802957255, 11798000000, 
-1.8701611004965777, -0.4773463353791838, 0.34690385488513115, 11900000000, 
-1.8558898139272713, -0.4719835642896142, 0.371714731295854, 12002000000, 
-1.841733539929185, -0.4662973260333654, 0.3919133130409908, 12104000000, 
-1.8276726249349917, -0.46035082592176285, 0.40805360685610215, 12206000000, 
-1.8183430143822417, -0.4562701706433505, 0.4172654645629781, 12274000000, 
-1.8044019965320657, -0.45000644818997887, 0.4278688099906498, 12376000000, 
-1.7905124672437078, -0.44360873207989937, 0.43591781578244626, 12478000000, 
-1.7766659468884587, -0.4371119672868525, 0.44189886352284874, 12580000000, 
-1.7628572604592179, -0.43054475098249867, 0.4463092319837572, 12682000000, 
-1.7490762126749932, -0.4239244584055585, 0.44919338956500376, 12784000000, 
-1.7353092002642878, -0.4172675362311946, 0.45129577191947373, 12886000000, 
-1.7215481095472063, -0.4105848121701928, 0.45266886105367016, 12988000000, 
-1.7077895613959864, -0.40388525063265907, 0.4534623842691845, 13090000000, 
-1.6940349208021397, -0.3971773353238732, 0.45386743305897137, 13192000000, 
-1.6802857645755278, -0.39046715123268233, 0.45400642386246715, 13294000000, 
-1.666539616259983, -0.3837573996730772, 0.4539675373708616, 13396000000, 
-1.6527916975776507, -0.377048223350157, 0.45381730206579496, 13498000000, 
-1.639038937440205, -0.37033976631852267, 0.4536056286979744, 13600000000, 
-1.62528306673, -0.36363362458797494, 0.45336696301663504, 13702000000, 
-1.611527096180206, -0.3569315485792485, 0.4531243909677283, 13804000000, 
-1.602356997858009, -0.35246604999617365, 0.4529647944738408, 13872000000, 
-1.588601731685702, -0.34577101591022275, 0.45274500068892654, 13974000000, 
-1.574844196169787, -0.3390785207226902, 0.45254917012846074, 14076000000, 
-1.5610834181151714, -0.3323876823936917, 0.45237955175735667, 14178000000, 
-1.5473206710311653, -0.325698716482839, 0.4522345101020629, 14280000000, 
-1.5335580074768407, -0.31901224705664505, 0.45211862935019004, 14382000000, 
-1.5197960983883572, -0.31232814320131774, 0.45202109501938814, 14484000000, 
-1.5060340335270443, -0.30564561039759597, 0.45194269554993277, 14586000000, 
-1.4922705452492355, -0.29896372989061964, 0.451881586261055, 14688000000, 
-1.4785054766371775, -0.2922821618112544, 0.45183449768597606, 14790000000, 
-1.4647399112955177, -0.2856012111272521, 0.4517987985193369, 14892000000, 
-1.4509749324186532, -0.27892121486570426, 0.4517723582015541, 14994000000, 
-1.437210630030866, -0.27224206383103045, 0.45175328314628643, 15096000000, 
-1.423446193215296, -0.26556323494823497, 0.45173994989736704, 15198000000, 
-1.4096809267838184, -0.25888429302059224, 0.4517309974622596, 15300000000, 
-1.4005036283983041, -0.2544315668546441, 0.4517265779398829, 15368000000, 
-1.3867376228537336, -0.2477525893049709, 0.45172267898193846, 15470000000, 
-1.3729720884559833, -0.24107395968291626, 0.45172069218015026, 15572000000, 
-1.359207071782044, -0.2343956561672844, 0.45172003938252997, 15674000000, 
-1.3454420944963217, -0.2277174147660949, 0.45172024894448376, 15776000000, 
-1.3316766026451194, -0.22103894675668642, 0.45172111043128793, 15878000000, 
-1.3179107172232825, -0.21436029307515056, 0.4517221918626997, 15980000000, 
-1.304144957203187, -0.20768169498579966, 0.45172342077377076, 16082000000, 
-1.290379587595605, -0.2010032738658115, 0.451724700554601, 16184000000, 
-1.2766144663477705, -0.1943249520931843, 0.451725933117755, 16286000000, 
