ranges, stamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
array('f', [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf,3.756000042,3.756000042,3.752000093,3.752000093,1.120000005,1.118000031,1.113999963,1.116000056, inf,3.660000086,3.660000086,3.655999899,3.655999899,3.684000015,3.676000118,3.676000118, inf, inf,3.644000053,3.644000053,3.635999918, inf, inf, inf, inf,1.5,1.5,1.498000026,1.498000026,1.503999949,1.503999949, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf,0.136000007,0.136000007,2.25999999,2.25999999,0.134000003,2.243999958,2.24000001,2.24000001,2.252000093,2.323999882,2.364000082,2.395999908,2.404000044,3.828000069,3.828000069,3.832000017,3.868000031,3.180000067,3.140000105, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf,2.864000082,2.864000082,2.900000095,2.900000095,4.127999783,4.127999783, inf, inf, inf, inf,2.940000057,2.940000057,2.951999903,2.951999903, inf,4.407999992,4.407999992,4.415999889, inf,3.436000109,3.436000109, inf, inf, inf, inf, inf, inf, inf, inf, inf,4.768000126,4.768000126,3.039999962,3.039999962,3.028000116,2.996000051,2.996000051,2.976000071,2.996000051,3.052000046, inf,3.184000015,3.184000015, inf, inf,4.639999866,4.639999866,4.679999828, inf,4.78399992,4.78399992,4.760000229,4.760000229,5.375999928,5.375999928,5.375999928,5.360000134,5.360000134,5.360000134,4.903999805, inf, inf, inf, inf,5.368000031,5.368000031, inf,5.368000031,5.368000031,5.43200016, inf, inf, inf,6.191999912,6.191999912,6.231999874,6.231999874,6.392000198,6.392000198,5.872000217,5.872000217, inf,5.872000217,5.872000217, inf, inf, inf, inf,6.880000114,6.880000114,6.815999985,6.815999985,8.192000389,8.192000389,8.192000389,8.184000015, inf,8.192000389,8.192000389,8.192000389,8.192000389,8.192000389, inf, inf, inf, inf, inf, inf, inf,6.576000214,6.576000214,7.943999767,7.943999767,7.93599987,7.93599987,7.912000179,7.776000023, inf,7.736000061,7.736000061,7.21600008,7.21600008,7.711999893,7.711999893,7.703999996,7.703999996,7.71999979,7.71999979,7.71999979,7.711999893,7.671999931,7.696000099,7.711999893,7.711999893,7.679999828, inf, inf,7.711999893,7.711999893,7.71999979,7.728000164,7.831999779,7.831999779,7.831999779,7.831999779,7.863999844,7.888000011,7.888000011,7.93599987,7.93599987,7.903999805,7.903999805,7.888000011,7.927999973,7.93599987,7.93599987,8.039999962,8.192000389, inf,8.095999718,8.095999718,8.06400013,8.152000427,8.192000389, inf, inf, inf, inf, inf,7.223999977,7.223999977,7.800000191,7.800000191,7.728000164,7.760000229,7.768000126,7.903999805,8.104000092,8.312000275,8.407999992,8.392000198,8.407999992,8.416000366,8.487999916,8.600000381,8.600000381,8.552000046,8.552000046,8.456000328, inf, inf, inf, inf, inf, inf, inf, inf,8.43200016,8.43200016, inf,8.368000031,8.368000031,8.199999809,8.168000221,8.112000465,8.095999718,0.135000005,7.912000179,0.134000003,6.311999798,6.303999901,6.375999928, inf, inf,3.895999908,3.895999908,3.808000088, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf,1.342000008,1.342000008,1.343999982,1.345999956,1.350000024, inf, inf, inf, inf,5.368000031,5.368000031, inf, inf, inf, inf, inf, inf,6.415999889,6.415999889,4.624000072,4.624000072,1.218000054, inf, inf,1.166000009,1.166000009,1.156000018,1.149999976,1.14199996,1.133999944,1.120000005,1.083999991,1.083999991,1.088000059,1.095999956,1.09800005,1.110000014,1.111999989,1.111999989, inf, inf,4.751999855,4.751999855, inf, inf,4.400000095,4.400000095,4.400000095, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf,5.360000134,5.360000134, inf, inf, inf, inf, inf, inf, inf, inf, inf,5.368000031,5.368000031,5.303999901, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf,3.819999933,3.819999933,3.124000072,3.124000072, inf,4.592000008,4.592000008,5.296000004,5.296000004,5.296000004,5.296000004, inf, inf,3.947999954,3.947999954, inf, inf,3.54399991,3.54399991, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf,3.992000103,3.992000103, inf, inf, inf, inf, inf, inf, inf, inf, inf,5.15199995,5.15199995,5.159999847,5.159999847,4.472000122,4.472000122,4.495999813,5.360000134,5.360000134,5.352000237,5.360000134,5.360000134, inf, inf, inf, inf, inf,2.200000048,2.200000048, inf, inf, inf, inf, inf,5.576000214,5.576000214,5.527999878, inf,4.624000072,4.624000072,4.624000072, inf, inf, inf,3.579999924,3.579999924,3.552000046,3.492000103,3.45600009,3.444000006,3.411999941,3.364000082,3.351999998,3.355999947,3.355999947,3.34800005,3.339999914,3.344000101,3.344000101,3.747999907,3.747999907,3.799999952,3.75999999, inf,3.687999964,3.687999964, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf,3.028000116,3.028000116,3.028000116,3.028000116,3.028000116, inf, inf, inf, inf,3.140000105,3.140000105,3.104000092,3.079999924,4.119999886,4.119999886,4.079999924, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf,3.871999979,3.871999979,3.832000017,3.779999971,3.788000107,3.799999952,3.864000082,3.868000031,3.875999928,3.875999928,3.904000044,3.84800005,3.880000114,3.880000114,3.947999954,3.947999954,3.880000114, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf,2.987999916,2.987999916,3.019999981,3.019999981,2.95600009,2.951999903,3, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf,6.895999908,6.895999908,6.920000076,6.975999832,6.992000103,7.007999897,7.056000233,7.15199995,7.239999771,7.239999771,7.239999771,7.239999771,7.311999798,7.328000069,7.335999966,7.447999954,7.504000187,7.552000046,7.671999931,7.728000164,4.136000156,4.127999783,4.127999783,4.144000053,4.159999847,4.288000107,4.343999863,4.392000198,4.407999992,4.415999889,4.368000031,4.360000134, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf,4.127999783,4.127999783,4.127999783,4.127999783,4.079999924,4.027999878, inf, inf, inf]),1.70743E+18, 
