x, y, th, stamp, 
-2.8584229946136475, -0.16538777947425842, -3.0675516294044867, 1707433166830573500, 
-2.862323522567749, -0.16508613526821136, -3.0675516294044867, 1707433166878577104, 
-2.866753339767456, -0.16554059088230133, -3.0682697182583945, 1707433166926620107, 
-2.8710858821868896, -0.16564258933067322, -3.0682697182583945, 1707433166974646866, 
-2.8755314350128174, -0.16570474207401276, -3.0682697182583945, 1707433167024357149, 
-2.8800899982452393, -0.1662946194410324, -3.0682697182583945, 1707433167070369720, 
-2.8846018314361572, -0.16628292202949524, -3.0682697182583945, 1707433167118615135, 
-2.889235019683838, -0.16682064533233643, -3.0689666385154726, 1707433167166700732, 
-2.8952202796936035, -0.16692431271076202, -3.0689666385154726, 1707433167230619855, 
-2.8995473384857178, -0.16743104159832, -3.0689666385154726, 1707433167279078502, 
-2.903952121734619, -0.16761596500873566, -3.0689666385154726, 1707433167326692138, 
-2.9086053371429443, -0.16792212426662445, -3.0689666385154726, 1707433167374551671, 
-2.9131617546081543, -0.16830945014953613, -3.0689666385154726, 1707433167424307138, 
-2.9175984859466553, -0.16851674020290375, -3.0685708425054434, 1707433167470388853, 
-2.9220378398895264, -0.1688055545091629, -3.0687622967591333, 1707433167518720293, 
-2.9263787269592285, -0.1686970293521881, -3.0687622967591333, 1707433167566402256, 
-2.932234287261963, -0.16925859451293945, -3.0687622967591333, 1707433167630513363, 
-2.936568021774292, -0.16911956667900085, -3.0687622967591333, 1707433167679264308, 
-2.9410297870635986, -0.16967880725860596, -3.0687622967591333, 1707433167727268343, 
-2.945413112640381, -0.169882670044899, -3.0687622967591333, 1707433167775192573, 
-2.949843168258667, -0.1701204925775528, -3.0687622967591333, 1707433167823202514, 
-2.954298734664917, -0.17041032016277313, -3.0687622967591333, 1707433167871315392, 
-2.9587841033935547, -0.17047372460365295, -3.0687622967591333, 1707433167921664553, 
-2.963334083557129, -0.1709124594926834, -3.0693726592658384, 1707433167966383602, 
-2.969475746154785, -0.171047180891037, -3.0693726592658384, 1707433168032296373, 
-2.973846435546875, -0.17145197093486786, -3.0700156739139293, 1707433168079309737, 
-2.978365659713745, -0.17146289348602295, -3.0700156739139293, 1707433168127248878, 
-2.9829981327056885, -0.17189179360866547, -3.0700156739139293, 1707433168176198478, 
-2.9873201847076416, -0.17199525237083435, -3.0700156739139293, 1707433168223190858, 
-2.9918572902679443, -0.17227961122989655, -3.069648254501843, 1707433168271331022, 
-2.9963057041168213, -0.1725349724292755, -3.069648254501843, 1707433168318413692, 
-3.0008187294006348, -0.17273618280887604, -3.069648254501843, 1707433168366422373, 
-3.006617307662964, -0.17308664321899414, -3.0698292118527357, 1707433168431343775, 
-3.0109448432922363, -0.17324116826057434, -3.0698292118527357, 1707433168479281420, 
-3.0155797004699707, -0.1736634522676468, -3.069458967296337, 1707433168528299605, 
-3.02030348777771, -0.1738048493862152, -3.068680040930559, 1707433168576213316, 
-3.024623394012451, -0.17439186573028564, -3.068680040930559, 1707433168622406643, 
-3.0289804935455322, -0.17432495951652527, -3.068680040930559, 1707433168671354702, 
-3.033390998840332, -0.17456141114234924, -3.068680040930559, 1707433168718709745, 
-3.0378506183624268, -0.17488127946853638, -3.0698823910568587, 1707433168767669915, 
-3.043764352798462, -0.17508643865585327, -3.0706150585217307, 1707433168830386505, 
-3.048201084136963, -0.17547588050365448, -3.0706150585217307, 1707433168880291339, 
-3.052616834640503, -0.17564450204372406, -3.0706150585217307, 1707433168928288335, 
-3.057077407836914, -0.17610566318035126, -3.0706150585217307, 1707433168975229121, 
-3.061570882797241, -0.17630082368850708, -3.0706150585217307, 1707433169023193573, 
-3.0661098957061768, -0.17665919661521912, -3.0706150585217307, 1707433169071369310, 
-3.0705020427703857, -0.1767561137676239, -3.0706150585217307, 1707433169119332639, 
-3.0750553607940674, -0.1770658940076828, -3.0706150585217307, 1707433169168261567, 
-3.0809824466705322, -0.17730432748794556, -3.0710353840726823, 1707433169231261787, 
-3.085643768310547, -0.17763133347034454, -3.0710353840726823, 1707433169279286667, 
-3.0902366638183594, -0.17794257402420044, -3.0710353840726823, 1707433169328296699, 
-3.094801902770996, -0.17811207473278046, -3.0710353840726823, 1707433169375203231, 
-3.099492073059082, -0.17859166860580444, -3.071827417663085, 1707433169423229586, 
-3.103884696960449, -0.17844435572624207, -3.071827417663085, 1707433169471355306, 
-3.1083261966705322, -0.17889843881130219, -3.071827417663085, 1707433169518366326, 
-3.1126739978790283, -0.1791529506444931, -3.0730049561306543, 1707433169568282729, 
-3.1185302734375, -0.17947053909301758, -3.0730049561306543, 1707433169631248683, 
-3.1231772899627686, -0.17972742021083832, -3.0730049561306543, 1707433169680293533, 
-3.1275172233581543, -0.1799985021352768, -3.0725059525197684, 1707433169728308038, 
