x, y, th, stamp, 
-3.143798589706421, -0.380092978477478, 0.3424251255906339, 1707433259972103864, 
-3.13521146774292, -0.3769214153289795, 0.43288993700729467, 1707433260020009261, 
-3.1270909309387207, -0.37287914752960205, 0.5253361690700044, 1707433260068391395, 
-3.1194958686828613, -0.36849427223205566, 0.6149912508416122, 1707433260115941457, 
-3.1100714206695557, -0.36157897114753723, 0.7392288215303039, 1707433260180146041, 
-3.103170871734619, -0.3552687466144562, 0.8340060469121299, 1707433260229021921, 
-3.0968096256256104, -0.3486303389072418, 0.9264951724658846, 1707433260276947047, 
-3.0911641120910645, -0.3412421643733978, 1.0145944272192704, 1707433260323921814, 
-3.0857417583465576, -0.3332363963127136, 1.1060433588766385, 1707433260372112656, 
-3.0818827152252197, -0.3247944414615631, 1.1968797426047277, 1707433260420012084, 
-3.078895330429077, -0.31649160385131836, 1.2872138332073504, 1707433260468225208, 
-3.075488805770874, -0.30457600951194763, 1.4105281956074902, 1707433260531942447, 
-3.0740249156951904, -0.29569438099861145, 1.5025656590726446, 1707433260580184506, 
-3.07344126701355, -0.2865270972251892, 1.5943140902104442, 1707433260627955502, 
-3.0735132694244385, -0.277225136756897, 1.6856537035514616, 1707433260675965487, 
-3.074594259262085, -0.26816698908805847, 1.7749395909722432, 1707433260723948383, 
-3.0765275955200195, -0.2587420642375946, 1.867159219011941, 1707433260773117319, 
-3.0790016651153564, -0.2502193748950958, 1.9579610414307203, 1707433260820063996, 
-3.082568407058716, -0.24154339730739594, 2.051834725923332, 1707433260867665105, 
-3.0885815620422363, -0.23091702163219452, 2.17708154395006, 1707433260931958362, 
-3.0938446521759033, -0.2235364466905594, 2.271975101565338, 1707433260980959060, 
-3.0996510982513428, -0.2168421447277069, 2.361771766675746, 1707433261028177860, 
-3.1061642169952393, -0.21081361174583435, 2.452261570754307, 1707433261075965256, 
-3.1132607460021973, -0.20469804108142853, 2.5427686334049198, 1707433261123952716, 
-3.1211321353912354, -0.19937428832054138, 2.633421929497178, 1707433261172118681, 
-3.129199743270874, -0.1947341114282608, 2.7268724044595545, 1707433261220979900, 
-3.136983633041382, -0.1913262903690338, 2.8179934335908867, 1707433261268159546, 
-3.148265838623047, -0.18804310262203217, 2.9422030285197645, 1707433261331965981, 
-3.157113790512085, -0.18583661317825317, 3.036927214385354, 1707433261380964126, 
-3.16607403755188, -0.18516217172145844, 3.1267845630099447, 1707433261428004581, 
-3.175448179244995, -0.18492527306079865, -3.0629956875150413, 1707433261476969828, 
-3.1845359802246094, -0.18587243556976318, -2.9734370723884846, 1707433261523970502, 
-3.1935923099517822, -0.1877138465642929, -2.880511751430117, 1707433261573133135, 
-3.2020254135131836, -0.1903172731399536, -2.787945248192461, 1707433261621076859, 
-3.209899425506592, -0.1936878114938736, -2.698338980738545, 1707433261667890245, 
-3.220273733139038, -0.19936788082122803, -2.5737543474375073, 1707433261732946776, 
-3.227659225463867, -0.20440055429935455, -2.4835395754846794, 1707433261779962299, 
-3.234891176223755, -0.20995332300662994, -2.3929871261297, 1707433261827977195, 
-3.2417073249816895, -0.21624362468719482, -2.3026465164896934, 1707433261876146712, 
-3.24763822555542, -0.22303801774978638, -2.2119655730272125, 1707433261923963353, 
-3.2529141902923584, -0.23063863813877106, -2.1166136622995575, 1707433261973139217, 
-3.2575435638427734, -0.23826205730438232, -2.0248535346404934, 1707433262020000895, 
-3.261476516723633, -0.24653595685958862, -1.9319179003853362, 1707433262067972466, 
-3.26566743850708, -0.2582835555076599, -1.8059851815606829, 1707433262132997797, 
-3.267864465713501, -0.26708486676216125, -1.71678306521477, 1707433262179968847, 
-3.2691893577575684, -0.2761509120464325, -1.6271345915415583, 1707433262227977945, 
-3.269779920578003, -0.2852851152420044, -1.5379582219087518, 1707433262276003199, 
-3.269137144088745, -0.2942454218864441, -1.4472313863545523, 1707433262324346745, 
-3.2678635120391846, -0.3031254708766937, -1.3512740134015753, 1707433262373162983, 
-3.2657508850097656, -0.31180858612060547, -1.2600958736072336, 1707433262420090508, 
-3.2630228996276855, -0.3202365040779114, -1.1673409448364356, 1707433262467720595, 
-3.2579855918884277, -0.3316196799278259, -1.0429059891130863, 1707433262532965966, 
-3.2533891201019287, -0.3393893539905548, -0.9529151110293184, 1707433262579945798, 
-3.2480454444885254, -0.3468640446662903, -0.8614916453212744, 1707433262627958270, 
-3.2417547702789307, -0.35399386286735535, -0.7669388198386085, 1707433262677182851, 
-3.235074996948242, -0.3598743975162506, -0.6743207495132925, 1707433262724957231, 
-3.2280821800231934, -0.3651704490184784, -0.5819549486581668, 1707433262772938920, 
-3.220729112625122, -0.3698902726173401, -0.49123574504410855, 1707433262820058941, 
-3.212679147720337, -0.3740253150463104, -0.3990445421991752, 1707433262867733599, 
-3.2008304595947266, -0.37883248925209045, -0.2731424763101686, 1707433262933960135, 
-3.1922662258148193, -0.38116204738616943, -0.18523083851628694, 1707433262979961803, 
-3.1836090087890625, -0.3827022612094879, -0.09578991150438664, 1707433263028018909, 
-3.1745097637176514, -0.3835085332393646, -0.0014861385646033282, 1707433263076956719, 
-3.165788412094116, -0.38301005959510803, 0.09012284368797016, 1707433263123992913, 
-3.156223773956299, -0.382318377494812, 0.18865791509807342, 1707433263174268984, 
-3.147343397140503, -0.3808954060077667, 0.27740556334472705, 1707433263220041864, 
-3.138587474822998, -0.3784030079841614, 0.3698336634313386, 1707433263267653381, 
-3.127089023590088, -0.37374943494796753, 0.49035131877404936, 1707433263332320744, 
-3.1192164421081543, -0.36959218978881836, 0.5799864950349574, 1707433263379473850, 
-3.111602783203125, -0.36434516310691833, 0.6718295838332171, 1707433263428353647, 
-3.10451078414917, -0.35870683193206787, 0.7671414254582269, 1707433263476395562, 
-3.09802508354187, -0.35260555148124695, 0.8614025899889698, 1707433263524428588, 
-3.092151165008545, -0.3458028733730316, 0.9528395065233687, 1707433263572110751, 
-3.0865349769592285, -0.338332861661911, 1.0451652529914808, 1707433263620001302, 
-3.081897020339966, -0.33039575815200806, 1.1347373081324477, 1707433263668043417, 
-3.0769472122192383, -0.31891798973083496, 1.2556257691245778, 1707433263731714342, 
-3.0739829540252686, -0.3101643919944763, 1.3475104409104823, 1707433263779431549, 
-3.071774959564209, -0.30138278007507324, 1.4406832769628557, 1707433263827396042, 
-3.070733070373535, -0.29210540652275085, 1.5358099674067995, 1707433263876496980, 
-3.0702931880950928, -0.28312817215919495, 1.6280992568545143, 1707433263924504440, 
-3.070748805999756, -0.27412834763526917, 1.717549997208133, 1707433263971976731, 
-3.0718655586242676, -0.2649679183959961, 1.8077363805602438, 1707433264020018730, 
-3.0738577842712402, -0.2557288408279419, 1.8988624245240604, 1707433264067568577, 
-3.0782697200775146, -0.24422897398471832, 2.0217012300302057, 1707433264132277304, 
-3.0822455883026123, -0.2360893338918686, 2.1155435109128224, 1707433264179981801, 
-3.0870273113250732, -0.2285139113664627, 2.2082232766225975, 1707433264227996002, 
-3.092789888381958, -0.22153641283512115, 2.3045668745861727, 1707433264276988084, 
-3.0990469455718994, -0.21511268615722656, 2.397530523725298, 1707433264325975120, 
