x, y, th, stamp, 
-2.054530143737793, 1.4056973457336426, 2.951288704462805, 1707433424668634767, 
-2.066948890686035, 1.4077612161636353, 2.9895906505216763, 1707433424732764163, 
-2.0763747692108154, 1.4090161323547363, 3.0176796967997364, 1707433424781287070, 
-2.0857465267181396, 1.4102014303207397, 3.046499503726805, 1707433424829315252, 
-2.094860315322876, 1.4109644889831543, 3.072871932231757, 1707433424877266886, 
-2.104465961456299, 1.411529302597046, 3.1008796649219086, 1707433424927156384, 
-2.1132876873016357, 1.4117648601531982, 3.1268768318825995, 1707433424973059013, 
-2.122633457183838, 1.4115864038467407, -3.129412650079136, 1707433425021207749, 
-2.131908893585205, 1.4113978147506714, -3.10138797695103, 1707433425068428066, 
-2.144430160522461, 1.41050386428833, -3.065132845902508, 1707433425132436296, 
-2.153834819793701, 1.4097284078598022, -3.0367417396925007, 1707433425182145302, 
-2.162856101989746, 1.4086802005767822, -3.009723215802937, 1707433425229149125, 
-2.171898126602173, 1.407417893409729, -2.9833078422066905, 1707433425277149090, 
-2.1809780597686768, 1.405802845954895, -2.9566082926390025, 1707433425325271216, 
-2.1902315616607666, 1.4039461612701416, -2.9290173183850143, 1707433425373233571, 
-2.19895601272583, 1.4019503593444824, -2.9035370379315806, 1707433425420609018, 
-2.2076728343963623, 1.3993910551071167, -2.879645079525234, 1707433425468388661, 
-2.219407320022583, 1.396003007888794, -2.843779497940485, 1707433425533184235, 
-2.2280919551849365, 1.3931019306182861, -2.8184384806394256, 1707433425580434442, 
-2.236776351928711, 1.3898601531982422, -2.7933969823534186, 1707433425629172499, 
-2.2456672191619873, 1.386520266532898, -2.7674422883443546, 1707433425678151417, 
-2.254181385040283, 1.3830465078353882, -2.743160545446833, 1707433425725275964, 
-2.2628400325775146, 1.3792203664779663, -2.7182612620779145, 1707433425773064540, 
-2.2710957527160645, 1.375557541847229, -2.693967999473534, 1707433425820808198, 
-2.2793989181518555, 1.371379017829895, -2.6704902641817947, 1707433425869205567, 
-2.290332794189453, 1.365475058555603, -2.638074464865761, 1707433425933172607, 
-2.298302173614502, 1.3610105514526367, -2.6140494544154915, 1707433425981241793, 
-2.30629301071167, 1.356102466583252, -2.5896108101503295, 1707433426029153730, 
-2.3143410682678223, 1.350927472114563, -2.564668766913753, 1707433426078126620, 
-2.321881055831909, 1.3457839488983154, -2.541300448908035, 1707433426125138516, 
-2.329422950744629, 1.3403291702270508, -2.5179068512222575, 1707433426173353238, 
-2.336751937866211, 1.3349993228912354, -2.4946299207277995, 1707433426221153264, 
-2.3440017700195312, 1.3291555643081665, -2.471188686589735, 1707433426268556102, 
-2.3533573150634766, 1.3212995529174805, -2.440182955992958, 1707433426333144398, 
-2.3602728843688965, 1.315075397491455, -2.4175343001804404, 1707433426382173591, 
-2.3670296669006348, 1.308970332145691, -2.3954773217174186, 1707433426429168047, 
-2.3739898204803467, 1.3024497032165527, -2.372549494179489, 1707433426477158353, 
-2.380657196044922, 1.2959040403366089, -2.3491199025466836, 1707433426525139751, 
-2.3870060443878174, 1.2892048358917236, -2.3275833356905085, 1707433426573238729, 
-2.3930983543395996, 1.2823925018310547, -2.306053709658698, 1707433426620501781, 
-2.399601459503174, 1.2752255201339722, -2.2826826449521618, 1707433426669624119, 
-2.407315254211426, 1.2658699750900269, -2.2553077574142413, 1707433426733252805, 
-2.4130001068115234, 1.2587388753890991, -2.2333272842925127, 1707433426781189107, 
-2.418760061264038, 1.2511087656021118, -2.211405759161942, 1707433426830172853, 
-2.424297571182251, 1.2436953783035278, -2.1906810457427346, 1707433426877157371, 
-2.4294588565826416, 1.2360517978668213, -2.1686344468091248, 1707433426925118185, 
-2.4345829486846924, 1.2281935214996338, -2.1451964264758296, 1707433426974143389, 
-2.4410533905029297, 1.2176916599273682, -2.1164192786033045, 1707433427036699915, 
-2.444216728210449, 1.2121636867523193, -2.101585457815393, 1707433427070336096, 
-2.4506208896636963, 1.2011526823043823, -2.0719704279871767, 1707433427133193591, 
-2.4549949169158936, 1.192827820777893, -2.0515306315683266, 1707433427181272332, 
-2.459101676940918, 1.184693455696106, -2.0302186818839782, 1707433427230235633, 
-2.46307110786438, 1.1763956546783447, -2.0094033960696875, 1707433427277159309, 
-2.4667508602142334, 1.1680200099945068, -1.989873367413171, 1707433427324388531, 
-2.470473527908325, 1.1595954895019531, -1.970465106333516, 1707433427373074981, 
-2.4740779399871826, 1.150494933128357, -1.9497017361546716, 1707433427422322771, 
-2.4784023761749268, 1.139098048210144, -1.9232178433683027, 1707433427484401248, 
-2.480461359024048, 1.133354663848877, -1.9097852389039998, 1707433427517357595, 
-2.4844822883605957, 1.1214418411254883, -1.8818400587499866, 1707433427582280871, 
-2.487196445465088, 1.1121504306793213, -1.8620149331676519, 1707433427631224429, 
-2.489752769470215, 1.1031899452209473, -1.8429496352889834, 1707433427677170814, 
-2.4921228885650635, 1.094157338142395, -1.822360949659464, 1707433427726154706, 
-2.4940831661224365, 1.0851106643676758, -1.8025063307889764, 1707433427773076595, 
-2.4962868690490723, 1.0758310556411743, -1.7811144614984336, 1707433427822207333, 
-2.4981753826141357, 1.0668280124664307, -1.7611334556860123, 1707433427868996657, 
-2.5002734661102295, 1.0547492504119873, -1.7361566498071754, 1707433427933163030, 
-2.5015909671783447, 1.0455774068832397, -1.7166348133630145, 1707433427982168759, 
-2.5027952194213867, 1.0363961458206177, -1.6976742131847526, 1707433428029193047, 
-2.5037951469421387, 1.027233362197876, -1.6788430151081086, 1707433428077152950, 
-2.504558801651001, 1.017998456954956, -1.6600349764973592, 1707433428126151694, 
-2.5051450729370117, 1.0087473392486572, -1.6417637970794756, 1707433428173079259, 
-2.505598306655884, 0.9992706179618835, -1.6227911734491458, 1707433428222214185, 
-2.505952835083008, 0.9904170036315918, -1.6045550017232222, 1707433428269084800, 
-2.506232738494873, 0.9777941703796387, -1.579596228950661, 1707433428334149930, 
-2.5062272548675537, 0.9685420989990234, -1.561886451758439, 1707433428381379097, 
-2.5061404705047607, 0.9591273069381714, -1.5435729532553617, 1707433428429275169, 
-2.5057785511016846, 0.9495584964752197, -1.5252084332573188, 1707433428477184664, 
-2.5053489208221436, 0.9401718974113464, -1.5072196144803918, 1707433428526155394, 
-2.5046794414520264, 0.9305312037467957, -1.4873622682930767, 1707433428574094288, 
-2.503782033920288, 0.9207489490509033, -1.4672571381307127, 1707433428623235457, 
-2.5028586387634277, 0.9116968512535095, -1.4496298370082765, 1707433428668633513, 
-2.5013318061828613, 0.8989952802658081, -1.4260105202652966, 1707433428733467591, 
-2.4998722076416016, 0.8893707990646362, -1.4067229037036553, 1707433428783227996, 
-2.4983913898468018, 0.8803899884223938, -1.3902206830971024, 1707433428829311500, 
-2.4965507984161377, 0.8710702657699585, -1.3737953375475955, 1707433428877182803, 
-2.494680166244507, 0.8616530299186707, -1.3549361997164358, 1707433428926181985, 
-2.4925193786621094, 0.852164626121521, -1.337428167869064, 1707433428974164844, 
-2.49025559425354, 0.8431128263473511, -1.3212494301500344, 1707433429021261944, 
-2.4877710342407227, 0.8337399363517761, -1.3038026223798234, 1707433429068861145, 
-2.484231472015381, 0.8210439682006836, -1.2804065187143152, 1707433429134153912, 
-2.4814343452453613, 0.8122593760490417, -1.264832812345779, 1707433429181167251, 
-2.478649616241455, 0.8033886551856995, -1.2470836651402533, 1707433429229171700, 
-2.4755656719207764, 0.7943400740623474, -1.2292683980133388, 1707433429277188201, 
-2.472350597381592, 0.7853966355323792, -1.2125784859732909, 1707433429326203589, 
-2.4689290523529053, 0.7765888571739197, -1.195125170086401, 1707433429374189331, 
-2.4654664993286133, 0.7677485346794128, -1.1777514389112616, 1707433429421287339, 
-2.4618759155273438, 0.7592322826385498, -1.1614538396559995, 1707433429469265770, 
-2.4580492973327637, 0.7505698204040527, -1.1446966982301803, 1707433429517175292, 
-2.4525041580200195, 0.7387951612472534, -1.1214622970294799, 1707433429581167202, 
-2.448369026184082, 0.7302302122116089, -1.104467636469493, 1707433429629162892, 
-2.44407320022583, 0.721682608127594, -1.0879896168277432, 1707433429677268559, 
-2.4395463466644287, 0.713030219078064, -1.0710398087711581, 1707433429726291248, 
-2.4349477291107178, 0.7046140432357788, -1.055433891684862, 1707433429773549698, 
-2.4302279949188232, 0.6963668465614319, -1.0393419431330653, 1707433429822261585, 
-2.4254684448242188, 0.6882980465888977, -1.0230846938527545, 1707433429868857492, 
-2.4187076091766357, 0.6771854162216187, -1.0007964425840585, 1707433429935170850, 
-2.4136850833892822, 0.6692840456962585, -0.9848568849916177, 1707433429982256485, 
-2.408395767211914, 0.6615458726882935, -0.9687614195509245, 1707433430029149883, 
-2.4030137062072754, 0.6537160277366638, -0.9525788999152708, 1707433430077685855, 
-2.397423505783081, 0.6458632349967957, -0.9362947200867344, 1707433430125770830, 
-2.3917043209075928, 0.6380636692047119, -0.9189376542131533, 1707433430175205573, 
-2.3859925270080566, 0.6305052042007446, -0.9030912993561653, 1707433430222052672, 
-2.377865791320801, 0.6205087304115295, -0.8832667972939974, 1707433430285753916, 
-2.3741276264190674, 0.6159209609031677, -0.8730634170691661, 1707433430316481808, 
-2.3658809661865234, 0.6060094833374023, -0.8517757035458037, 1707433430382315445, 
-2.3595221042633057, 0.5989031791687012, -0.8371493436879297, 1707433430429426872, 
-2.3531243801116943, 0.5916867852210999, -0.8222312905000169, 1707433430476463463, 
-2.346217632293701, 0.5844321250915527, -0.8068489324420036, 1707433430526685375, 
-2.339667558670044, 0.5776571035385132, -0.7926193829083066, 1707433430573489891, 
-2.333138942718506, 0.5711290836334229, -0.776664566873758, 1707433430621320760, 
-2.326201915740967, 0.5642529726028442, -0.7600518156092859, 1707433430668943355, 
-2.3166518211364746, 0.5553630590438843, -0.7406452358258709, 1707433430734282303, 
-2.3098654747009277, 0.5492005348205566, -0.7260537562766101, 1707433430781135461, 
-2.3026816844940186, 0.5428733229637146, -0.7104201844014623, 1707433430829363716, 
-2.2954699993133545, 0.5365462899208069, -0.6951683960552792, 1707433430878345017, 
-2.288059949874878, 0.5305160284042358, -0.6811492705863453, 1707433430926365820, 
-2.28072452545166, 0.5246888399124146, -0.6666266401819876, 1707433430973558875, 
-2.273299217224121, 0.5186858177185059, -0.651447157966561, 1707433431022236550, 
-2.2656047344207764, 0.5128645300865173, -0.6367937716644234, 1707433431069961675, 
-2.2551510334014893, 0.5051887035369873, -0.6168144918501552, 1707433431133827194, 
-2.247427225112915, 0.499683678150177, -0.6021136730680199, 1707433431181697659, 
-2.239609956741333, 0.49427396059036255, -0.5883316672908091, 1707433431229354717, 
-2.2315032482147217, 0.4887887239456177, -0.5733501715168198, 1707433431278353541, 
-2.2236194610595703, 0.48357102274894714, -0.5588082067176992, 1707433431327350407, 
-2.2155444622039795, 0.4786919355392456, -0.5458364863886617, 1707433431374146468, 
-2.207446813583374, 0.4738032817840576, -0.5314324229217217, 1707433431421251154, 
-2.1990838050842285, 0.4689001142978668, -0.5167155534645962, 1707433431469344546, 
-2.187807083129883, 0.4624634087085724, -0.4970304997475952, 1707433431534315109, 
-2.179533004760742, 0.45794224739074707, -0.48217063814485456, 1707433431582283084, 
-2.171030044555664, 0.4534943699836731, -0.46697486580075825, 1707433431630235192, 
-2.1624789237976074, 0.4492438733577728, -0.4524337434699754, 1707433431678196986, 
-2.153714656829834, 0.4449417293071747, -0.4376110311585523, 1707433431727190788, 
-2.1450958251953125, 0.44091933965682983, -0.42282149910705463, 1707433431774104318, 
-2.136322498321533, 0.43696829676628113, -0.4091838656722263, 1707433431822260746, 
-2.1277780532836914, 0.43326225876808167, -0.39719093947660594, 1707433431869682391, 
-2.116039514541626, 0.42838382720947266, -0.37976143153124364, 1707433431934171326, 
-2.1072728633880615, 0.42488113045692444, -0.3662786178429395, 1707433431982196850, 
-2.0982513427734375, 0.42138004302978516, -0.35258526924319494, 1707433432030196801, 
-2.089165687561035, 0.4181857407093048, -0.3387054875132695, 1707433432078198589, 
-2.080195903778076, 0.4149448871612549, -0.3252729432301175, 1707433432126206394, 
-2.071136713027954, 0.4118637144565582, -0.3122669007428686, 1707433432174114880, 
-2.0618934631347656, 0.40885311365127563, -0.298405331658942, 1707433432222303939, 
-2.0526387691497803, 0.4059295654296875, -0.2840461266316713, 1707433432269627736, 
-2.040607213973999, 0.4025419056415558, -0.2673478480903473, 1707433432333427348, 
-2.031477689743042, 0.3999101519584656, -0.25330803754305625, 1707433432382291448, 
-2.022228956222534, 0.3974636197090149, -0.23951926128263537, 1707433432430210783, 
-2.012906789779663, 0.3952237069606781, -0.22639669988358999, 1707433432479168497, 
-2.0038821697235107, 0.3930354714393616, -0.21312580155606334, 1707433432526198741, 
-1.9943500757217407, 0.3909803628921509, -0.19948882013839772, 1707433432574112358, 
-1.9850821495056152, 0.3891400694847107, -0.18648425855617626, 1707433432622318961, 
-1.9755784273147583, 0.3874102830886841, -0.17344281228404348, 1707433432669627759, 
-1.9628814458847046, 0.3852556049823761, -0.15486620733382245, 1707433432734316613, 
-1.9534696340560913, 0.38373950123786926, -0.14205322267386275, 1707433432782207061, 
-1.9439738988876343, 0.38239461183547974, -0.13065023697559025, 1707433432830358202, 
-1.9343442916870117, 0.3812166452407837, -0.1180481040996405, 1707433432879204681, 
-1.9249721765518188, 0.38004636764526367, -0.10522830277636505, 1707433432926175422, 
-1.9156088829040527, 0.37908655405044556, -0.09381392454442751, 1707433432974228824, 
-1.9030545949935913, 0.3779020607471466, -0.07760284182140814, 1707433433037450611, 
-1.8966965675354004, 0.37734055519104004, -0.06835828539405774, 1707433433070095918, 
-1.8840564489364624, 0.376527339220047, -0.05088026516148029, 1707433433133549142, 
-1.874419927597046, 0.37604907155036926, -0.03914420341807179, 1707433433181692970, 
-1.864729404449463, 0.3755985200405121, -0.026352668050457467, 1707433433230204844, 
-1.8553476333618164, 0.3753470182418823, -0.01340039145709227, 1707433433278206308, 
-1.846128225326538, 0.37533703446388245, -0.00016219589819023433, 1707433433326367067, 
-1.8363523483276367, 0.3753105700016022, 0.012600596493906584, 1707433433374117952, 
-1.826707363128662, 0.375481516122818, 0.02455373674579858, 1707433433422266040, 
-1.8138912916183472, 0.3757517635822296, 0.04076669914723207, 1707433433485939805, 
-1.807639479637146, 0.37603217363357544, 0.04915236519928235, 1707433433518208589, 
-1.7949542999267578, 0.37658941745758057, 0.06579330778849096, 1707433433582200464, 
-1.7851240634918213, 0.37731751799583435, 0.07777840792939643, 1707433433630500476, 
-1.775715708732605, 0.3780054748058319, 0.09034997409678, 1707433433678205705, 
-1.7662395238876343, 0.37874677777290344, 0.1032758915617024, 1707433433726224397, 
-1.7570319175720215, 0.3796388804912567, 0.11556419185593574, 1707433433774122456, 
-1.7473775148391724, 0.3807505667209625, 0.12822871972055577, 1707433433822265879, 
-1.7378507852554321, 0.38187119364738464, 0.14159772328806386, 1707433433870922646, 
-1.7287788391113281, 0.38312608003616333, 0.1529225842719648, 1707433433918187548, 
-1.7164865732192993, 0.3851047456264496, 0.16810670649725415, 1707433433981450308, 
-1.7068790197372437, 0.38668733835220337, 0.18098122155587504, 1707433434031343653, 
-1.6975804567337036, 0.38836976885795593, 0.19176843745419653, 1707433434078179767, 
-1.6883589029312134, 0.39016833901405334, 0.20297270586458788, 1707433434126185040, 
-1.6789952516555786, 0.3921561539173126, 0.2150996288329776, 1707433434174123780, 
-1.6694090366363525, 0.3941601812839508, 0.226873639772182, 1707433434222269016, 
-1.6600958108901978, 0.3964398503303528, 0.23721453374985874, 1707433434269590708, 
-1.6476281881332397, 0.3994593322277069, 0.25319029911647156, 1707433434333462384, 
-1.6383028030395508, 0.4018247723579407, 0.26551505151102023, 1707433434383299645, 
-1.6292755603790283, 0.404253751039505, 0.2767408342481452, 1707433434430216089, 
-1.6200299263000488, 0.4067613184452057, 0.288324554446487, 1707433434478212531, 
-1.6109445095062256, 0.4094734489917755, 0.30007687682290873, 1707433434525441555, 
-1.6018704175949097, 0.4122852683067322, 0.31134171678175276, 1707433434574122377, 
-1.592874526977539, 0.41523095965385437, 0.32314842359392976, 1707433434621559629, 
-1.583823323249817, 0.41823214292526245, 0.3359948416183242, 1707433434669655675, 
-1.5717209577560425, 0.4225282371044159, 0.3509883417444238, 1707433434734347575, 
-1.5628540515899658, 0.4258084297180176, 0.36044321631385845, 1707433434782189810, 
-1.5539484024047852, 0.429314523935318, 0.37081013459172435, 1707433434830222220, 
-1.5450143814086914, 0.43266698718070984, 0.38359016241316907, 1707433434878228540, 
-1.5362472534179688, 0.436313271522522, 0.3940017947914908, 1707433434926201639, 
-1.527563214302063, 0.43993350863456726, 0.4039597883914447, 1707433434974126209, 
-1.5187782049179077, 0.4436679482460022, 0.41506023129764275, 1707433435022325205, 
-1.5100882053375244, 0.4475526809692383, 0.4258573781809067, 1707433435069600132, 
-1.5014606714248657, 0.4514369070529938, 0.43631632547328647, 1707433435118303966, 
-1.4898854494094849, 0.45693984627723694, 0.45229940916014244, 1707433435183360916, 
-1.4815497398376465, 0.4609052240848541, 0.46271487514424353, 1707433435230222021, 
-1.4730697870254517, 0.46520623564720154, 0.47316032992351725, 1707433435278215920, 
-1.4646122455596924, 0.46947622299194336, 0.48469555681047993, 1707433435326213304, 
-1.455857276916504, 0.4741654396057129, 0.4965016902694759, 1707433435374212925, 
-1.4472386837005615, 0.47883760929107666, 0.5079545983458068, 1707433435423321910, 
-1.4389711618423462, 0.4834136366844177, 0.5189731442416688, 1707433435470283211, 
-1.4305212497711182, 0.48810815811157227, 0.5301778447125327, 1707433435517826751, 
-1.419561505317688, 0.49471235275268555, 0.5426652720550325, 1707433435582441684, 
-1.4114928245544434, 0.49966076016426086, 0.5526008804712289, 1707433435630226820, 
-1.4034801721572876, 0.5046194195747375, 0.5642499573130679, 1707433435678234674, 
-1.3955347537994385, 0.5096476674079895, 0.5755437795622085, 1707433435726236294, 
-1.3875572681427002, 0.5148898363113403, 0.5853778705536014, 1707433435774213804, 
-1.37944757938385, 0.5203006267547607, 0.5956138248584268, 1707433435822345265, 
-1.3715685606002808, 0.5256982445716858, 0.6056175048686814, 1707433435869878632, 
-1.363911747932434, 0.5309818983078003, 0.6163146498840361, 1707433435918219431, 
-1.3535510301589966, 0.5384122729301453, 0.6311585217004989, 1707433435981612870, 
-1.345855712890625, 0.5439342856407166, 0.642184852998315, 1707433436030204457, 
-1.338135838508606, 0.5497075319290161, 0.6524166712491781, 1707433436078356169, 
-1.330789566040039, 0.5554205775260925, 0.6630579047470527, 1707433436126226230, 
-1.3231785297393799, 0.5613692998886108, 0.6744615500739862, 1707433436173433080, 
-1.3157339096069336, 0.5673320293426514, 0.6840871339695704, 1707433436221859403, 
-1.3084921836853027, 0.5733808875083923, 0.6930979466943674, 1707433436269549732, 
-1.2984699010849, 0.5816226005554199, 0.707771851706651, 1707433436335211820, 
-1.2914851903915405, 0.5877412557601929, 0.7178219191940912, 1707433436382201617, 
-1.28431236743927, 0.5939432382583618, 0.7281742572400113, 1707433436430188761, 
-1.2772046327590942, 0.6004027128219604, 0.738358089868899, 1707433436478209686, 
-1.2699534893035889, 0.6069918274879456, 0.7493947688928956, 1707433436525391215, 
-1.263035774230957, 0.6133138537406921, 0.760531207218883, 1707433436575186820, 
-1.2564297914505005, 0.6197802424430847, 0.7703260986745512, 1707433436621644604, 
-1.2494840621948242, 0.6265975832939148, 0.7814266002418877, 1707433436670312807, 
-1.2403539419174194, 0.6356906890869141, 0.7943667165658345, 1707433436734538537, 
-1.2340023517608643, 0.6422500014305115, 0.8025888693559177, 1707433436781490087, 
-1.2274162769317627, 0.6490638852119446, 0.8128826698903627, 1707433436829399728, 
-1.220910906791687, 0.6560602188110352, 0.8229329639783097, 1707433436877385443, 
-1.2143290042877197, 0.6632304787635803, 0.8326371007006349, 1707433436925575865, 
-1.2078735828399658, 0.670391857624054, 0.8422003330908107, 1707433436974510209, 
-1.2016328573226929, 0.677474856376648, 0.8519596319099382, 1707433437021970403, 
-1.1953482627868652, 0.6846294403076172, 0.8616282250838416, 1707433437070273313, 
-1.1871744394302368, 0.6944926977157593, 0.8737030227894438, 1707433437133892280, 
-1.1811357736587524, 0.7017061114311218, 0.8844654029615369, 1707433437181749684, 
-1.1751539707183838, 0.7089552879333496, 0.8941882549712431, 1707433437229870892, 
-1.1693865060806274, 0.7163905501365662, 0.9030170176656885, 1707433437277639172, 
-1.1633689403533936, 0.7238600254058838, 0.9139383112415076, 1707433437327080604, 
-1.1577481031417847, 0.7313389778137207, 0.9242301978589711, 1707433437373594942, 
-1.1519801616668701, 0.7389523386955261, 0.9348194870202678, 1707433437422180027, 
-1.1464263200759888, 0.7466503381729126, 0.9448517325722403, 1707433437470286835, 
-1.1390178203582764, 0.7572187781333923, 0.9586355632096872, 1707433437533714942, 
-1.1335238218307495, 0.7650477886199951, 0.9680985988490186, 1707433437581872334, 
-1.128082513809204, 0.7730880975723267, 0.9777509175274575, 1707433437629701623, 
-1.1226907968521118, 0.7811258435249329, 0.987859863570263, 1707433437677413517, 
-1.1174218654632568, 0.7890206575393677, 0.9980836097766345, 1707433437726410031, 
-1.1125259399414062, 0.7967575788497925, 1.0063699027530926, 1707433437774150923, 
-1.107451319694519, 0.8049036264419556, 1.015649221366476, 1707433437822301188, 
-1.1025117635726929, 0.8130223751068115, 1.0251066736221959, 1707433437870183055, 
-1.0961122512817383, 0.8238949775695801, 1.0372273973537123, 1707433437934279337, 
-1.0913043022155762, 0.8319785594940186, 1.0473785688349768, 1707433437982282909, 
-1.0866007804870605, 0.8401628136634827, 1.057475724036027, 1707433438030251184, 
-1.0819835662841797, 0.8484118580818176, 1.0671526679602223, 1707433438078237990, 
-1.077270746231079, 0.8569509387016296, 1.0768493574269364, 1707433438127232251, 
-1.072896122932434, 0.8651981353759766, 1.086894468688383, 1707433438174179673, 
-1.0683610439300537, 0.8735267519950867, 1.0971088843834558, 1707433438222348533, 
-1.0642609596252441, 0.8819151520729065, 1.1054297013532617, 1707433438269963897, 
-1.0584344863891602, 0.8935568332672119, 1.1177054927108274, 1707433438334225982, 
-1.0542991161346436, 0.9022977948188782, 1.1262101370639883, 1707433438382234827, 
-1.0503180027008057, 0.9109498262405396, 1.1349790892425544, 1707433438430344379, 
-1.0463321208953857, 0.9194249510765076, 1.1455914789064952, 1707433438478284532, 
-1.0424494743347168, 0.9282463788986206, 1.1554694387314848, 1707433438525400811, 
-1.0386030673980713, 0.9368889331817627, 1.1648571505691574, 1707433438574154437, 
-1.0348420143127441, 0.9456301331520081, 1.173862762532038, 1707433438621614060, 
-1.031279444694519, 0.9542808532714844, 1.1839088558815392, 1707433438669453991, 
-1.0264602899551392, 0.9660509824752808, 1.1977840238128463, 1707433438733594404, 
