error, error_dot, error_int, time stamp, 
1.4148462374695383, 0.0, 0.3677290932861108, 1709253082901630160, 
1.4148462374695383, 0.0, 0.15090544910468745, 1709253082931130651, 
1.4148462374695383, 0.0, 0.23582624780486508, 1709253083001638023, 
1.4148462374695383, 0.0, 0.31273590602570434, 1709253083041650048, 
1.4148462374695383, 0.0, 0.2979050024722892, 1709253083091876502, 
1.4148462374695383, 0.0, 0.3772809433093577, 1709253083141647030, 
1.4148917821266636, 0.0001366023827577539, 0.47172615842513327, 1709253083203013307, 
1.4143347119572636, -0.001441794322735057, 0.5184234850118821, 1709253083251575702, 
1.413168042754012, -0.007757681468656258, 0.5127664642585407, 1709253083301868338, 
1.410301457748486, -0.014052313518413387, 0.8553424770322011, 1709253083402772272, 
1.4061048605453983, -0.016833552594731006, 1.163688736756034, 1709253083491831759, 
1.39772858882557, -0.029714111660990684, 1.3139705690885635, 1709253083602107394, 
1.3866575301232336, -0.04291268735738352, 1.4796209510317002, 1709253083701588488, 
1.373823335501983, -0.05842491602374603, 1.506712472494963, 1709253083802683428, 
1.3598587795176906, -0.06684922965996476, 1.5113726339206894, 1709253083891335157, 
1.3430813100917418, -0.08211184646177568, 1.5892457388610384, 1709253083991589092, 
1.3222396153430225, -0.08880877560633432, 1.8624494006321541, 1709253084101694580, 
1.3015788794355192, -0.09570895863774703, 1.9612622256281644, 1709253084202761043, 
1.2826741599958373, -0.10127295131267577, 1.8478485675233836, 1709253084291898910, 
1.2616944335360187, -0.10779005498747903, 1.9107761821393605, 1709253084391281647, 
1.2394596545722703, -0.10651454314554858, 2.162880945177137, 1709253084496934857, 
1.2189563329549387, -0.10323728691414095, 2.262877216790024, 1709253084597840748, 
1.199003211091804, -0.10101373030179565, 2.2690658073345262, 1709253084696768469, 
1.1808479470465731, -0.0993703985078399, 2.2122093157698033, 1709253084786139658, 
1.158873030261734, -0.1043627777761485, 2.425407509945386, 1709253084896642467, 
1.139377430639898, -0.09629227201733319, 2.7104407220114424, 1709253085002724111, 
1.1228931722022046, -0.08938946774921573, 2.5176426746363347, 1709253085091978573, 
1.1048494416103911, -0.09348489136918818, 2.497816661216189, 1709253085191138242, 
1.0850446352337746, -0.09212966294651843, 2.8564831335284624, 1709253085301725119, 
1.0676896072676503, -0.08765305859330812, 2.8917060212352874, 1709253085398063592, 
1.0507648194354167, -0.08980933916017818, 2.7155161417869107, 1709253085491291416, 
1.033646262724021, -0.08992764557799245, 2.8458478279299477, 1709253085592062019, 
1.0148685696275523, -0.08642705932767504, 3.152077514306694, 1709253085701321721, 
0.9985400246188723, -0.0838139604824435, 3.1476824284500315, 1709253085797248765, 
0.982963097318958, -0.08396969670126231, 2.9876447353818216, 1709253085892003443, 
0.9662651505905568, -0.08322620625570695, 3.130690326002491, 1709253085993035403, 
0.948269832880425, -0.08375425703284715, 3.4125228690341216, 1709253086101278421, 
0.9324677485017336, -0.0810731215187818, 3.411541847870847, 1709253086198336890, 
0.9177457759551215, -0.08001749981249034, 3.2254510655992688, 1709253086291872497, 
0.900650808769696, -0.08054893587583602, 3.494647791795165, 1709253086401238503, 
0.8851712180629975, -0.07669904919611155, 3.675122826176426, 1709253086501658720, 
0.8700042801506216, -0.07686235527562747, 3.533529954982858, 1709253086599657565, 
0.8559889023440695, -0.07612325382933853, 3.4453734471440294, 1709253086692076602, 
0.8418701573734418, -0.07531516063178666, 3.4917903863507544, 1709253086789693460, 
0.8260461142645764, -0.07337102974266291, 3.9098925985762536, 1709253086901725448, 
0.812107280481556, -0.06921006230077044, 3.972748589536652, 1709253086999664896, 
0.7995730739962924, -0.06941404885072022, 3.648191004464754, 1709253087091864648, 
0.7864653510438934, -0.06821487243752532, 3.7109076462801043, 1709253087190465858, 
0.7712732584254975, -0.0683360165701083, 4.153918029237077, 1709253087302657149, 
0.7586616524505168, -0.06513620695964502, 4.195532568523623, 1709253087400672551, 
0.7469288047678864, -0.06356187358981921, 3.8231766003838343, 1709253087491847847, 
0.73278803544355, -0.06611221011874924, 4.152228530707644, 1709253087603692472, 
0.7202900815262143, -0.061788334607266106, 4.388271889710647, 1709253087703919342, 
0.7081704366672441, -0.062070385275380856, 4.123346675194524, 1709253087800713365, 
0.6967991895051724, -0.061903653659263695, 3.9772375211244935, 1709253087891872949, 
0.6852032604657312, -0.06184283265256652, 4.080163299428318, 1709253087991471992, 
0.6724189593832463, -0.05911674931347086, 4.535323779161468, 1709253088101712617, 
0.6607379309320325, -0.05717166543231356, 4.5913295768213365, 1709253088201760028, 
0.650677019807404, -0.056460728294626554, 4.215445250457105, 1709253088292885634, 
0.6395270671495386, -0.05637869492456402, 4.226838017141594, 1709253088391614270, 
0.6274316313329706, -0.056954706033914136, 4.692272328879465, 1709253088501684049, 
0.6167935528617985, -0.05350344440831866, 4.7658359793037945, 1709253088601763540, 
0.60742767497366, -0.05175899142964708, 4.375171512921352, 1709253088692899786, 
0.5969358686248509, -0.05269539866791373, 4.3773686165672, 1709253088791425938, 
0.5856426213653539, -0.053517832678660705, 4.861660562414193, 1709253088901778813, 
0.5757854164238368, -0.04965871213679459, 4.959811086861425, 1709253089002779114, 
0.5672361512381411, -0.04736430576117129, 4.5450476336008, 1709253089093909568, 
0.5576359437782825, -0.04822496518737391, 4.500211236863751, 1709253089191531387, 
0.5472566437137695, -0.04941642265854329, 4.996256575785548, 1709253089301876268, 
0.5377996459963744, -0.04627767074182445, 5.11257192477587, 1709253089402763467, 
0.5295216391880891, -0.04577103172104169, 4.631545583001772, 1709253089491848769, 
0.5207677815943608, -0.04644053445535448, 4.632378499147378, 1709253089591426825, 
0.5108090986522009, -0.04512334511874281, 5.187845750957904, 1709253089701679608, 
0.5021395052694545, -0.043770138057232254, 5.265347318181947, 1709253089802960270, 
0.4943407312250283, -0.04219919806090544, 4.766265430325539, 1709253089891903338, 
0.4861274367556469, -0.043737219285725874, 4.7583119888358585, 1709253089991646307, 
0.4766827051129093, -0.042454837418090814, 5.323851129277334, 1709253090101693413, 
0.4683717708038589, -0.04172235675377093, 5.393753957932756, 1709253090202891336, 
0.4613680521571794, -0.039663378016293306, 4.8801352566928005, 1709253090291678391, 
0.453506282147453, -0.04018095303040651, 4.875904520133561, 1709253090391601046, 
0.4453615454778545, -0.03939720892077678, 5.3565517187946945, 1709253090497806037, 
0.4378940467615121, -0.037576241677948874, 5.414686190187113, 1709253090598801956, 
0.43071532510994354, -0.03676911954100207, 5.186566695688378, 1709253090695193178, 
0.4224369455963586, -0.03815106656118308, 5.470193776849529, 1709253090805873515, 
0.41569903819174486, -0.03597736797410559, 5.399704583732495, 1709253090898529828, 
0.4082352581910287, -0.03714419857611156, 5.146043143187292, 1709253090998670089, 
0.40085326567741864, -0.0373252664992973, 5.288725817624727, 1709253091095685053, 
0.3945922894967498, -0.03641986732484239, 5.088450199538773, 1709253091187433803, 
0.3873963489688301, -0.03467678001279339, 5.445900437068998, 1709253091296745770, 
0.3805567361032068, -0.03283840229055309, 5.6943466199738255, 1709253091396687061, 
0.3740591854812319, -0.03363333556948763, 5.4715287618228485, 1709253091496893956, 
0.3681500015470796, -0.03199110197301274, 5.21222720735736, 1709253091586497957, 
0.36125772602208345, -0.03347535109565279, 5.5134000205845375, 1709253091696795883, 
0.35536270472731313, -0.030128041699457427, 5.853319793921251, 1709253091797816931, 
0.3493309858944263, -0.02949640303677083, 5.567472916147205, 1709253091896953652, 
0.3441504857101972, -0.02943736517087855, 5.267340539562876, 1709253091986406772, 
0.3372777438823574, -0.030478204100275085, 5.74940773469979, 1709253092101977967, 
0.33201168985675233, -0.02811752293893037, 5.957671634297245, 1709253092198022647, 
0.3269084779176091, -0.027238575371913234, 5.274810426012787, 1709253092291783597, 
0.3214495333595492, -0.027493746327561172, 5.336894514622018, 1709253092392614287, 
0.31528341325280906, -0.027841540560688993, 5.67817865387933, 1709253092501623282, 
0.31038322286028813, -0.026803248727029744, 5.485254692723582, 1709253092598120353, 
0.30536189755051296, -0.025755479526083386, 4.990213987914299, 1709253092691209402, 
0.3002315281659119, -0.026772563884400028, 5.047410613759774, 1709253092792624959, 
0.2946039968099928, -0.02578929751723517, 5.374604902443546, 1709253092901346421, 
0.28980563687820443, -0.02501564749936964, 5.193116003486147, 1709253092998687457, 
0.28502041961843233, -0.0248122130218888, 4.7248289252896365, 1709253093091671616, 
0.28024931411076853, -0.02533035439871381, 4.755282673598688, 1709253093193201390, 
0.27516468785864256, -0.023686778379561874, 5.084523615185375, 1709253093302931117, 
0.2705478575987628, -0.022895185331654005, 4.893644422381986, 1709253093399791054, 
0.2663683586645694, -0.02323093442888366, 4.422372332715044, 1709253093492668675, 
0.26137978136210865, -0.02320939772289805, 4.644419676572567, 1709253093602347138, 
0.25692308563700933, -0.022229184713180087, 4.740143565074471, 1709253093702851508, 
0.25266852105968324, -0.021927331323919358, 4.401433010260125, 1709253093800799766, 
0.24839435869382234, -0.02198454824020005, 4.139671076803792, 1709253093892672659, 
0.24371924797601408, -0.023229162467707305, 4.3273555270912265, 1709253094002618276, 
0.2400317408234351, -0.020018480136185006, 4.433628737253647, 1709253094102985819, 
0.235829820304205, -0.01931417876048264, 4.107454056254319, 1709253094200798702, 
0.23218796652431203, -0.02068595052437372, 3.8852749312399135, 1709253094293667897, 
0.22829021560313006, -0.01991270499291815, 3.8043032507241032, 1709253094390717581, 
0.2238250935415394, -0.02043804830923762, 4.157114664570421, 1709253094504767640, 
